ID,country,designation,points,price,province,region,variety,winery
10383,France,Bélingard,85,12.0,Southwest France,Bergerac Rosé,Rosé,Château Bélingard
10387,Italy,Don Giovanni,85,17.0,Piedmont,Barbera d'Asti,Barbera,Convento Cappuccini
10388,US,Running Bare Mae's Vineyard,85,42.0,Oregon,Applegate Valley,Red Blend,Day
10390,France,Colette,85,23.0,Burgundy,Coteaux Bourguignons,Chardonnay,Jean-Luc and Paul Aegerter
10393,US,Mamma Mia,85,23.0,California,Sierra Foothills,White Blend,Naggiar
10394,US,Molten,85,38.0,Oregon,Oregon,Red Blend,Obsidian
10398,Argentina,Reserve Estate Grown,85,19.0,Mendoza Province,Mendoza,Malbec,Zolo
10399,US,Rapture-Frankel Vineyard,85,36.0,California,Paso Robles,Primitivo,Ascension Cellars
10401,Argentina,Reserve,85,18.0,Mendoza Province,Mendoza,Merlot,Ferllen
10403,Spain,Señor da Folla Verde Condado do Tea,85,27.0,Galicia,Rías Baixas,White Blend,Marqués de Vizhoja
10404,Spain,Blanco,85,16.0,Northern Spain,Rioja,White Blend,Ostatu
10405,US,Proprietary,84,24.0,California,North Coast,Red Blend,Lucky
10406,Spain,Organic,84,12.0,Northern Spain,Rioja,White Blend,Navardia
10407,Spain,VA Viña Aljibes,84,15.0,Central Spain,Vino de la Tierra de Castilla,Sauvignon Blanc-Chardonnay,Aljibes
10410,US,Green Room Vineyard Reserve,88,150.0,California,Napa Valley,Cabernet Sauvignon,Backstage Winery
10411,US,Maestro Collection,88,55.0,California,Napa Valley,Cabernet Sauvignon-Syrah,Beaulieu Vineyard
10412,US,Circle R Vineyard,88,79.0,California,Napa Valley,Cabernet Sauvignon,Prime Solum
10416,US,Tori Reserve,88,60.0,California,Dry Creek Valley,Zinfandel,Wilson
10418,Argentina,Estate Black Edition,88,15.0,Mendoza Province,Luján de Cuyo,Red Blend,Doña Paula
10420,Spain,Picos Pardos,88,32.0,Northern Spain,Calatayud,Grenache,Bodegas Hidalgo
10421,Spain,Selección Familiar Crianza,88,17.0,Northern Spain,Rioja,Tempranillo,Launa
10424,France,Charmeur,88,15.0,Provence,Côtes de Provence,Rosé,Château Sainte-Croix
10425,France,Lampe de Méduse,88,20.0,Provence,Côtes de Provence,Rosé,Château Sainte Roseline
10426,France,Le Château,88,24.0,Provence,Côtes de Provence,Rosé,Château Thuerry
10427,US,South Mountain Vineyard,88,24.0,California,Ventura County,Petit Verdot,Clos des Amis
10429,Italy,Tovo al Pigno,88,10.0,Veneto,Soave Classico,Garganega,Corte Mainente
10430,US,Bistro,88,38.0,California,Santa Maria Valley,Red Blend,Cottonwood Canyon
10431,US,Cuvée Constantine,88,47.0,California,Santa Ynez Valley,Rhône-style Red Blend,Demetria
10432,France,L'Instant,88,15.0,Southwest France,Madiran,Tannat-Cabernet,Domaine Capmartin
10433,France,Cuvée Prestige,88,16.0,Southwest France,Côtes de Gascogne,Gros and Petit Manseng,Domaine de Ménard
10435,France,Les Forts de Porquerolles,88,16.0,Provence,Côtes de Provence,Rosé,Domaine Perzinsky
10436,US,Mesa Verde Vineyard,88,22.0,California,Central Coast,Sauvignon Blanc,Brander
10439,US,Audax,88,120.0,California,Napa Valley,Cabernet Sauvignon,Calla Lily
10440,US,Estate,86,24.0,California,Rutherford,Sauvignon Blanc,Round Pond
10441,US,BCD Vineyard Estate,86,38.0,California,Russian River Valley,Pinot Noir,Balletto
10443,US,Michael's Vineyard,86,36.0,California,Paso Robles,Zinfandel,Adelaida
10445,US,Déjà Vu,86,60.0,California,Paso Robles,Pinot Noir,Babcock
10446,US,Fe Ciega Vineyard Block M,86,55.0,California,Sta. Rita Hills,Pinot Noir,Longoria
10447,US,Rosé of Pinot Noir,86,18.0,California,Santa Lucia Highlands,Rosé,Lucy
10448,US,Starr Ranch,86,45.0,California,Paso Robles,Syrah,Kaleidos
10451,France,Réserve,86,13.0,Bordeaux,Bordeaux,Bordeaux-style Red Blend,Calvet
10454,France,Rouge de Léoube,86,27.0,Provence,Côtes de Provence,Rhône-style Red Blend,Château Léoube
10457,Spain,Brut Nature,86,14.0,Catalonia,Cava,Sparkling Blend,Biutiful
10458,Italy,Primolupo,86,15.0,Central Italy,Lazio,Merlot,Cantine Lupo
10459,France,La Croix du Prieur,86,16.0,Provence,Côtes de Provence,Rosé,Château Coussin
10464,Spain,1423 Reserva,86,25.0,Northern Spain,Navarra,Red Blend,Príncipe de Viana
10465,US,Purety,86,22.0,California,Napa Valley,Bordeaux-style White Blend,Pure Cru
10469,Spain,Selección,86,24.0,Northern Spain,Rioja,Tempranillo,Marqués de Elciego
10470,Italy,Pilùna,87,15.0,Southern Italy,Puglia,Primitivo,Castello Monaci
10471,US,Avenius,87,24.0,Virginia,Virginia,Sauvignon Blanc,Linden
10473,Italy,Bonera,87,20.0,Sicily & Sardinia,Sicilia,Red Blend,MandraRossa
10474,US,Late Harvest,87,30.0,Virginia,Virginia,Petit Manseng,Tarara
10475,Italy,Leone d'Almerita,87,20.0,Sicily & Sardinia,Sicilia,White Blend,Tasca d'Almerita
10476,Italy,Chiantari,87,16.0,Sicily & Sardinia,Sicilia,Nero d'Avola,Tenimenti Zabù
10479,Italy,Case Ibidini,87,15.0,Sicily & Sardinia,Sicilia,Syrah,Valle dell'Acate
10480,Italy,Zagra,87,18.0,Sicily & Sardinia,Sicilia,Grillo,Valle dell'Acate
10483,Italy,Coste a Preola,87,17.0,Sicily & Sardinia,Sicilia,Nero d'Avola,Tenuta Gorghi Tondi
10485,France,Domaine Pardon,87,22.0,Beaujolais,Fleurie,Gamay,Pardon et Fils
10486,US,Estate Grown,87,16.0,Oregon,Umpqua Valley,Pinot Gris,Melrose
10488,US,Inkblot,87,35.0,California,Lodi,Cabernet Franc,Michael David
10489,US,Shea Vineyard,87,55.0,Oregon,Yamhill-Carlton District,Pinot Noir,Raptor Ridge
10491,US,Old Vine,87,16.0,California,Lodi,Zinfandel,Plungerhead
10493,Italy,Schietto,87,19.0,Sicily & Sardinia,Sicilia,Nero d'Avola,Principi di Spadafora
10494,Italy,Schietto,87,19.0,Sicily & Sardinia,Sicilia,Chardonnay,Principi di Spadafora
10495,US,Five Clones,87,27.0,California,Napa Valley,Sauvignon Blanc,Worthy
10496,US,Five Clones,87,27.0,California,Napa Valley,Sauvignon Blanc,Worthy
10504,US,Signature Selection,80,22.0,California,Paso Robles,Petite Sirah,Bianchi
10505,Australia,Grange,98,850.0,South Australia,South Australia,Shiraz,Penfolds
10507,US,Moon Select,97,70.0,California,Sonoma Coast,Chardonnay,Flowers
10508,Australia,RWT,97,150.0,South Australia,Barossa Valley,Shiraz,Penfolds
10509,Australia,Grange,97,600.0,South Australia,South Australia,Shiraz,Penfolds
10510,US,Precious Mountain Vineyard,97,95.0,California,Sonoma Coast,Pinot Noir,Williams Selyem
10512,Australia,RunRig,96,225.0,South Australia,Barossa Valley,Shiraz-Viognier,Torbreck
10513,US,The Creator Old Stones,96,60.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon-Syrah,K Vintners
10516,US,Allen Vineyard,96,82.0,California,Russian River Valley,Pinot Noir,Williams Selyem
10517,Australia,RWT,96,150.0,South Australia,Barossa Valley,Shiraz,Penfolds
10519,US,The Hustler,96,100.0,Washington,Walla Walla Valley (WA),Syrah,K Vintners
10522,Australia,The Factor,95,125.0,South Australia,Barossa Valley,Shiraz,Torbreck
10528,Australia,Eligo,95,100.0,South Australia,Barossa,Shiraz,John Duval Wines
10530,US,Heritage,81,30.0,California,Paso Robles,Red Blend,San Antonio
10531,Argentina,VIII,81,16.0,Mendoza Province,Mendoza,Chardonnay,Pulenta Estate
10533,Argentina,Phebus,80,12.0,Mendoza Province,Mendoza,Torrontés,Fabre Montmayou
10534,US,Estate grown,80,15.0,California,Lodi,Malbec,LangeTwins
10535,Spain,Spumante,80,9.0,Catalonia,Cava,Sparkling Blend,Freixenet
10538,Spain,Clon de la Familia,98,450.0,Northern Spain,Ribera del Duero,Tinto Fino,Emilio Moro
10539,US,30th Anniversary Cuvée Estate Vineyard,97,125.0,California,Russian River Valley,Pinot Noir,Williams Selyem
10540,Spain,Malleolus de Valderramiro,96,130.0,Northern Spain,Ribera del Duero,Tinto Fino,Emilio Moro
10542,US,Rincon Vineyard,95,39.0,California,Arroyo Grande Valley,Chardonnay,Testarossa
10543,US,Meredith Estate,95,57.0,California,Russian River Valley,Pinot Noir,Merry Edwards
10544,US,Dutton Ranch Rued Vineyard,95,50.0,California,Green Valley,Chardonnay,Dutton-Goldfield
10545,US,Gwendolyn,95,70.0,California,Sta. Rita Hills,Pinot Noir,Tantara
10547,US,Klopp Ranch,95,57.0,California,Russian River Valley,Pinot Noir,Merry Edwards
10549,US,Hirsch Vineyard,94,59.0,California,Sonoma Coast,Pinot Noir,32 Winds
10550,US,Tondre H Block,94,65.0,California,Santa Lucia Highlands,Pinot Noir,Tantara
10551,Italy,Riserva,94,30.0,Tuscany,Chianti Classico,Sangiovese,Villa Cafaggio
10552,US,Flax Vineyard,94,54.0,California,Russian River Valley,Pinot Noir,Merry Edwards
10553,US,Bien Nacido Vineyard X Block The Good Nacido,94,100.0,California,Santa Maria Valley,Syrah,Qupé
10554,US,Reserve,94,130.0,California,Napa-Sonoma,Cabernet Sauvignon,Pride Mountain
10556,France,Sommerberg Grand Cru,94,50.0,Alsace,Alsace,Riesling,Domaine Schoffit
10557,Spain,Malleolus de Sanchomartin,94,150.0,Northern Spain,Ribera del Duero,Tinto Fino,Emilio Moro
10562,US,Estate,90,38.0,California,Sonoma Mountain,Pinot Noir,Belden Barns
10565,US,Hillside Vineyard,90,32.0,Oregon,Columbia Valley (OR),Zinfandel,Cathedral Ridge
10566,France,Prestige,90,12.0,Alsace,Alsace,Pinot Blanc,Cave de Cleebourg
10568,France,Kirchberg Grand Cru,90,40.0,Alsace,Alsace,Muscat,André Kientzler
10573,US,Virginia's Block Jane's Vineyard,90,25.0,California,Russian River Valley,Sauvignon Blanc,Davis Bynum
10575,Australia,Promised Land,90,13.0,South Australia,South Australia,Cabernet Sauvignon,Wakefield Estate
10576,US,Tualatin Estate,90,55.0,Oregon,Willamette Valley,Pinot Noir,Willamette Valley Vineyards
10577,US,Bucher Vineyard,90,59.0,California,Russian River Valley,Pinot Noir,Williams Selyem
10578,US,Lindsay's Vineyard,90,75.0,California,Sta. Rita Hills,Pinot Noir,Two Sisters
10579,Italy,Re di Renieri,90,45.0,Tuscany,Toscana,Red Blend,Renieri
10582,US,Heritage Reserve,90,40.0,California,Carneros,Pinot Noir,Schug
10585,Australia,Black Label,90,40.0,South Australia,Coonawarra,Cabernet Sauvignon,Wynns Coonawarra Estate
10587,Australia,Made With Organic Grapes,90,17.0,South Australia,South Australia,Chardonnay,Yalumba
10588,US,Gamma,90,35.0,California,Sta. Rita Hills,Syrah,Ampelos
10589,US,Diamond Terraces Vineyard,90,80.0,California,Diamond Mountain District,Cabernet Sauvignon,Von Strasser
10595,Spain,Alabaster,97,227.0,Northern Spain,Toro,Tinta de Toro,Teso La Monja
10596,France,Brand Grand Cru,96,100.0,Alsace,Alsace,Riesling,Domaine Zind-Humbrecht
10597,US,Latifeh,96,100.0,Oregon,Willamette Valley,Pinot Noir,Ayoub
10598,Spain,Gran Reserva 890,96,125.0,Northern Spain,Rioja,Red Blend,La Rioja Alta
10599,France,Goldert Grand Cru,96,65.0,Alsace,Alsace,Muscat,Domaine Zind-Humbrecht
10600,Spain,Tinus,96,351.0,Northern Spain,Ribera del Duero,Tempranillo,García Figuero
10601,Spain,Gran Reserva 904,96,50.0,Northern Spain,Rioja,Red Blend,La Rioja Alta
10602,Australia,Amery Vineyard Block 6,96,120.0,South Australia,McLaren Vale,Shiraz,Kay Brothers
10603,US,La Coupelle Single Vineyard,96,60.0,California,Arroyo Grande Valley,Pinot Noir,Laetitia
10605,France,Schlossberg Grand Cru Cuvée Saint Catherine,96,62.0,Alsace,Alsace,Riesling,Domaine Weinbach
10606,France,Clos Saint Urbain Rangen de Thann Grand Cru,96,120.0,Alsace,Alsace,Riesling,Domaine Zind-Humbrecht
10608,France,Muenchberg Grand Cru,95,65.0,Alsace,Alsace,Riesling,Domaine Ostertag
10610,US,Trenton Estate Vineyard,95,65.0,California,Russian River Valley,Pinot Noir,Joseph Swan Vineyards
10611,France,Schlossberg Grand Cru,95,46.0,Alsace,Alsace,Riesling,Domaine Weinbach
10617,Spain,Victorino,95,65.0,Northern Spain,Toro,Tinta de Toro,Teso La Monja
10618,US,The Derivative,95,28.0,California,Sonoma County,White Blend,Carlisle
10619,Argentina,Reserva,95,90.0,Other,Salta,Malbec,Colomé
10620,US,Three Sons Cuvee,84,45.0,California,Russian River Valley,Pinot Noir,Halleck
10623,Spain,VA Viña Aljibes,84,15.0,Central Spain,Vino de la Tierra de Castilla,Sauvignon Blanc-Chardonnay,Aljibes
10624,Spain,Inspiración Valdemar Alto Cantabria,84,24.0,Northern Spain,Rioja,Tempranillo Blanco,Bodegas Valdemar
10625,Spain,3055,84,15.0,Catalonia,Penedès,Chardonnay,Jean León
10627,Spain,Family Estate Selection,84,20.0,Galicia,Rías Baixas,Albariño,Castro Martin
10633,Australia,Are You Game?,84,17.0,Victoria,Victoria,Pinot Noir,Fowles Wine
10634,Argentina,Colección,84,19.0,Mendoza Province,Mendoza,Cabernet Sauvignon,Finca Perdriel
10642,Spain,Reserva Heredad,84,25.0,Catalonia,Cava,Sparkling Blend,Segura Viudas
10647,Argentina,Gran Reserve,84,22.0,Mendoza Province,Luján de Cuyo,Cabernet Sauvignon,Loscano
10648,Spain,Particular,84,14.0,Northern Spain,Cariñena,Chardonnay,Bodegas San Valero
10649,Argentina,Viña Amalia Reserva Single Vineyard,84,19.0,Mendoza Province,Valle de Uco,Cabernet Sauvignon,Carlos Basso
10653,US,Reserve,94,98.0,California,Diamond Mountain District,Cabernet Sauvignon,En Garde
10654,US,Dutton Ranch Cherry Ridge Vineyard,94,50.0,California,Russian River Valley,Syrah,Dutton-Goldfield
10655,US,Rita's Crown Vineyard,94,49.0,California,Sta. Rita Hills,Pinot Noir,MacPhail
10658,US,Old Vines,94,99.0,Washington,Washington,Cabernet Sauvignon,Woodward Canyon
10659,US,Estate,94,39.0,California,Santa Lucia Highlands,Pinot Noir,Boekenoogen
10660,US,Le Bon Climat,94,40.0,California,Santa Maria Valley,Pinot Noir,Clendenen Family
10661,US,Estate Grown Reserve,94,90.0,California,Russian River Valley,Pinot Noir,Donum
10663,US,Burnside Vineyard,94,75.0,California,Russian River Valley,Pinot Noir,Patz & Hall
10664,US,Nunes Vineyard Ten Block,94,39.0,California,Russian River Valley,Pinot Noir,St. Rose
10667,Italy,Riserva,94,54.0,Tuscany,Vino Nobile di Montepulciano,Red Blend,Contucci
10668,Italy,Vigneto di Campolungo Gran Selezione,94,40.0,Tuscany,Chianti Classico,Red Blend,Lamole di Lamole
10669,US,Sea View Ridge Estate Vineyard,94,70.0,California,Sonoma Coast,Pinot Noir,Flowers
10670,Italy,Vigna del Sorbo Gran Selezione,94,79.0,Tuscany,Chianti Classico,Red Blend,Fontodi
10672,France,Les Vaupulans Fourchaume Premier Cru,93,38.0,Burgundy,Chablis,Chardonnay,Domaine Vrignaud
10673,Italy,Gran Selezione,93,60.0,Tuscany,Chianti Classico,Red Blend,Mazzei
10674,US,Two Vineyard,93,36.0,California,Santa Cruz Mountains,Cabernet Sauvignon,Cooper-Garrod
10676,US,Estate Vineyard,93,44.0,California,Fort Ross-Seaview,Chardonnay,Failla
10677,US,The Deuce,93,52.0,Washington,Walla Walla Valley (WA),Syrah,Gramercy
10678,US,Rosella's Vineyard,93,50.0,California,Santa Lucia Highlands,Pinot Noir,Loring Wine Company
10679,US,La Entrada La Rinconada Vineyard,93,55.0,California,Sta. Rita Hills,Chardonnay,Sanford
10680,France,Les Arènes,91,72.0,Rhône Valley,Cornas,Syrah,M. Chapoutier
10684,Italy,Mille e Una Notte,91,85.0,Sicily & Sardinia,Contessa Entellina,Red Blend,Donnafugata
10685,US,Optu,91,50.0,Washington,Red Mountain,Bordeaux-style Red Blend,Fidelitas
10686,US,Salisbury Vineyard,91,38.0,California,San Luis Obispo County,Pinot Noir,Flying Goat Cellars
10688,US,Lawrence Vineyards Grand Klasse,91,22.0,Washington,Columbia Valley (WA),Riesling,Gård
10689,US,Vista Del Monte Vineyard,91,49.0,California,Temecula Valley,Syrah,Leoness
10690,France,Les Cazetiers Premier Cru,91,110.0,Burgundy,Gevrey-Chambertin,Pinot Noir,Louis Latour
10691,Italy,Sciarakè,91,32.0,Sicily & Sardinia,Etna,Nerello Mascalese,Destro
10692,France,Les Vergelesses Premier Cru,91,50.0,Burgundy,Pernand-Vergelesses,Pinot Noir,Domaine Chanson
10694,US,Las Madres Vineyard,91,36.0,California,Carneros,Syrah,Apsara
10696,US,Bien Nacido Vineyard,91,30.0,California,Santa Maria Valley,Chardonnay,Stephen Ross
10697,US,Stolo Family Vineyards Hillside Reserve,91,39.0,California,San Luis Obispo County,Pinot Noir,Stolo
10698,US,Brosseau Vineyard,91,45.0,California,Chalone,Chardonnay,Testarossa
10700,US,Abbinare,91,25.0,Washington,Columbia Valley (WA),Bordeaux-style Red Blend,:Nota Bene
10702,France,Coudoulet de Beaucastel,91,49.0,Rhône Valley,Côtes du Rhône,Rhône-style White Blend,Famille Perrin
10703,France,La Doriane,91,125.0,Rhône Valley,Condrieu,Viognier,E. Guigal
10704,France,Vieilles Vignes,91,45.0,Rhône Valley,Gigondas,Rhône-style Red Blend,Tardieu-Laurent
10706,Italy,San Lorenzo Rosso,91,40.0,Sicily & Sardinia,Etna,Nerello Mascalese,Girolamo Russo
10707,Italy,Rosso,91,27.0,Sicily & Sardinia,Etna,Nerello Mascalese,Graci
10708,US,Reserve Estate Grown,91,20.0,California,Sierra Foothills,Chardonnay,Ironstone
10709,France,Champ Gain Premier Cru,91,104.0,Burgundy,Puligny-Montrachet,Chardonnay,Joseph Faiveley
10713,US,Stone Valley Tierra de las Rocas,88,70.0,Oregon,Oregon Other,Tempranillo,Castillo De Feliciana
10714,US,Rosé of,88,22.0,California,Edna Valley,Pinot Noir,Center of Effort
10715,US,Estate Grown,88,25.0,California,Chalone,Grenache,Chalone
10716,France,Baroque,88,24.0,Provence,Côtes de Provence,Rosé,Château de Brigue
10719,US,Champoux Vineyard,88,65.0,Washington,Horse Heaven Hills,Cabernet Sauvignon,Fidelitas
10724,US,Pepper Bridge Vineyard,88,30.0,Washington,Walla Walla Valley (WA),Merlot,Hightower
10726,Italy,Gaudium,88,22.0,Southern Italy,Fiano di Avellino,Fiano,I Capitani
10727,Italy,Terrantica,88,24.0,Southern Italy,Greco di Tufo,Greco,I Favati
10728,US,Barlow Vineyards,88,52.0,California,Calistoga,Cabernet Sauvignon,Laura Michael
10729,US,Nikiara,88,45.0,California,Paso Robles,Bordeaux-style Red Blend,Le Vigne
10730,France,Les Gourmands Blanc,88,17.0,Southwest France,Gaillac,White Blend,L'Enclos des Braves
10731,France,Mas de Pampelonne,88,18.0,Provence,Côtes de Provence,Rosé,Les Maîtres Vignerons de la Presqu'île de Saint-Tropez
10732,Italy,Picol,88,28.0,Northeastern Italy,Isonzo del Friuli,Sauvignon,Lis Neris
10735,US,Robert Willis Reserve Spice Cabinet Vineyard,88,55.0,Washington,Horse Heaven Hills,Malbec,Mercer
10736,US,Merriman Vineyard,88,50.0,Oregon,Willamette Valley,Pinot Noir,Merriman
10737,France,Les Vignes Retrouvées,88,17.0,Southwest France,Saint-Mont,White Blend,Producteurs Plaimont
10738,US,Maquette,88,40.0,California,Paso Robles,Bordeaux-style Red Blend,Sculpterra
10739,Italy,Menasasso Riserva,88,19.0,Lombardy,Lugana,Turbiana,Selva Capuzza
10740,US,Reserve,86,39.0,California,Livermore Valley,Cabernet Sauvignon,McGrail
10742,Spain,Garnatxa Blanca,86,17.0,Catalonia,Montsant,Garnacha Blanca,Zerran
10751,Italy,Terra Marique,85,14.0,Central Italy,Lazio,Vermentino,Cantine Lupo
10754,US,Rock Lake,85,16.0,Washington,Washington,Red Blend,Kamiak
10755,US,Old Vine,85,10.0,California,Sonoma County,Zinfandel,Kirkland Signature
10760,Italy,Exclamation Point,85,10.0,Central Italy,Verdicchio dei Castelli di Jesi Classico,Verdicchio,Umani Ronchi
10761,Italy,Regillo,85,15.0,Central Italy,Frascati Superiore,White Blend,Tenuta di Pietra Porzia
10763,Spain,Crianza,85,14.0,Northern Spain,Rioja,Tempranillo,Viña Cerrada
10764,US,Stainless Steel Fermented,85,22.0,California,Sonoma Valley,Chardonnay,Roche
10765,Spain,Calcari,85,19.0,Catalonia,Penedès,Xarel-lo,Parés Baltà
10767,US,Rosé,85,11.0,Washington,Columbia Valley (WA),Sangiovese,Waterbrook
10770,US,HaLo,95,175.0,California,Oak Knoll District,Cabernet Sauvignon,Trefethen
10771,Australia,R Reserve,95,105.0,South Australia,Barossa Valley,Shiraz,Kilikanoon
10772,Italy,Colleallodole,95,70.0,Central Italy,Sagrantino di Montefalco,Sagrantino,Milziade Antano
10776,US,Sea View Ridge Estate Vineyard,95,65.0,California,Sonoma Coast,Pinot Noir,Flowers
10777,US,Hirsch Vineyard,95,75.0,California,Sonoma Coast,Pinot Noir,Williams Selyem
10779,US,Moon Select,95,80.0,California,Sonoma Coast,Pinot Noir,Flowers
10787,US,Yates Conwill Vineyard,94,42.0,Oregon,Willamette Valley,Pinot Noir,Sineann
10788,US,The Beautiful,94,60.0,Washington,Walla Walla Valley (WA),Syrah,K Vintners
10791,US,Bacigalupi Vineyard,94,52.0,California,Russian River Valley,Zinfandel,Williams Selyem
10793,Australia,Art Series,94,89.0,Western Australia,Margaret River,Chardonnay,Leeuwin Estate
10800,Argentina,Magdalena Toso Limited 20 Barrels,94,102.0,Mendoza Province,Mendoza,Malbec-Cabernet Sauvignon,Pascual Toso
10802,US,Bien Nacido Vineyard Old Vine,94,55.0,California,Santa Maria Valley,Pinot Noir,Tantara
10803,Spain,Altos Lanzaga,94,127.0,Northern Spain,Rioja,Tempranillo,Telmo Rodríguez
10804,US,Incandescent Proprietary,94,50.0,California,Santa Barbara County,White Blend,Sanguis
10805,US,Limited Release X Clones Estate,94,100.0,California,Napa Valley,Cabernet Sauvignon,Charles Krug
